student_id,gender,archetype,Algorithm_&_Program_Design_Minor1,Algorithm_&_Program_Design_Minor2,Algorithm_&_Program_Design_EndSem,Database_Management_Systems_Minor1,Database_Management_Systems_Minor2,Database_Management_Systems_EndSem,Programming_with_Java_Minor1,Programming_with_Java_Minor2,Programming_with_Java_EndSem,Digital_Logic_&_Computer_Architecture_Minor1,Digital_Logic_&_Computer_Architecture_Minor2,Digital_Logic_&_Computer_Architecture_EndSem,Software_Engineering_Minor1,Software_Engineering_Minor2,Software_Engineering_EndSem,Theoretical_Computer_Science_Minor1,Theoretical_Computer_Science_Minor2,Theoretical_Computer_Science_EndSem,Advanced_Data_Structures_Minor1,Advanced_Data_Structures_Minor2,Advanced_Data_Structures_EndSem,Data_Communication_&_Networks_Minor1,Data_Communication_&_Networks_Minor2,Data_Communication_&_Networks_EndSem,Operating_Systems_&_Shell_Programming_Minor1,Operating_Systems_&_Shell_Programming_Minor2,Operating_Systems_&_Shell_Programming_EndSem,AI_&_ML_Minor1,AI_&_ML_Minor2,AI_&_ML_EndSem,Software_Testing_&_QA_Minor1,Software_Testing_&_QA_Minor2,Software_Testing_&_QA_EndSem,Analysis_&_Design_of_Algorithms_Minor1,Analysis_&_Design_of_Algorithms_Minor2,Analysis_&_Design_of_Algorithms_EndSem,Data_Mining_&_Warehousing_Minor1,Data_Mining_&_Warehousing_Minor2,Data_Mining_&_Warehousing_EndSem,Information_&_Cybersecurity_Minor1,Information_&_Cybersecurity_Minor2,Information_&_Cybersecurity_EndSem,Cloud_Computing_Minor1,Cloud_Computing_Minor2,Cloud_Computing_EndSem,Algorithm_&_Program_Design_IsWeak,Database_Management_Systems_IsWeak,Programming_with_Java_IsWeak,Digital_Logic_&_Computer_Architecture_IsWeak,Software_Engineering_IsWeak,Theoretical_Computer_Science_IsWeak,Advanced_Data_Structures_IsWeak,Data_Communication_&_Networks_IsWeak,Operating_Systems_&_Shell_Programming_IsWeak,AI_&_ML_IsWeak,Software_Testing_&_QA_IsWeak,Analysis_&_Design_of_Algorithms_IsWeak,Data_Mining_&_Warehousing_IsWeak,Information_&_Cybersecurity_IsWeak,Cloud_Computing_IsWeak
MCA23_3632,Male,average,9,18,27,12,13,25,11,10,59,18,12,53,11,15,36,12,10,45,17,13,38,19,11,48,0,0,0,14,12,46,13,13,40,13,11,45,16,9,60,17,12,34,19,18,41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
MCA23_3633,Male,forced_weak,0,0,0,4,2,21,8,1,31,10,0,9,5,2,13,0,0,0,0,3,14,2,6,18,1,5,9,9,4,11,1,7,31,4,6,27,9,1,37,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3634,Male,average,11,13,60,7,20,21,13,10,33,9,12,46,8,9,39,0,0,0,17,14,42,15,11,35,0,0,0,0,0,0,0,0,0,13,13,60,8,17,31,11,16,52,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0
MCA23_3635,Female,struggling,9,4,13,7,10,17,0,0,0,12,1,27,0,0,0,9,3,23,0,0,0,7,2,20,7,7,18,9,6,18,5,4,22,6,5,20,4,4,12,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3636,Male,struggling,0,0,0,4,5,20,0,0,0,2,8,35,0,0,0,0,0,0,0,0,0,0,0,0,10,9,11,9,6,15,4,7,21,6,12,20,10,2,26,6,9,14,0,6,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3637,Female,average,0,0,0,13,13,44,11,15,33,6,20,57,0,0,0,20,15,30,0,0,0,10,15,28,0,0,0,0,0,0,0,0,0,0,0,0,14,19,40,5,20,49,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
MCA23_3638,Male,forced_weak,0,0,0,5,1,19,9,4,13,7,2,40,0,0,0,0,0,0,8,1,31,7,4,29,5,0,7,5,9,0,0,0,0,5,3,31,0,0,0,8,3,35,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3639,Female,average,14,20,34,11,15,39,0,0,0,0,0,0,0,0,0,12,14,35,10,11,33,0,0,0,0,0,0,17,14,38,13,14,28,0,0,0,16,12,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
MCA23_3640,Male,average,18,11,38,0,0,0,12,5,48,0,0,0,19,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,46,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
MCA23_3641,Male,specializedai,17,15,20,20,15,48,0,0,0,13,13,46,20,15,34,0,0,0,19,18,55,0,0,0,0,0,0,0,0,0,17,15,25,0,0,0,17,14,60,0,0,0,17,16,56,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
MCA23_3642,Male,struggling,9,6,26,4,5,21,9,5,21,7,10,26,3,10,25,5,4,31,0,0,0,9,5,20,8,7,24,7,7,17,7,2,22,6,8,27,0,0,0,11,11,24,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3643,Female,average,15,13,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,45,0,0,0,0,0,0,0,0,0,12,8,31,15,15,28,0,0,0,7,10,43,7,12,32,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1
MCA23_3644,Female,highachiever,17,19,60,18,14,52,0,0,0,0,0,0,18,17,53,20,16,52,15,17,48,16,16,60,19,16,57,0,0,0,16,14,49,17,14,54,16,14,45,0,0,0,17,15,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCA23_3645,Male,average,17,13,40,11,19,37,0,0,0,0,0,0,0,0,0,0,0,0,13,8,42,11,10,46,9,20,27,7,16,20,15,15,35,13,13,48,20,18,49,17,16,29,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
MCA23_3646,Male,forced_weak,7,4,25,4,4,25,10,0,0,0,0,0,7,3,9,3,5,4,5,4,0,0,0,0,3,1,21,6,0,13,0,0,0,0,0,0,4,6,22,0,0,0,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3647,Male,average,0,0,0,16,16,37,15,8,44,0,0,0,6,17,45,12,14,45,12,18,46,0,0,0,0,0,0,0,0,0,0,0,0,12,13,25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
MCA23_3648,Female,forced_weak,5,7,15,4,8,25,0,0,0,0,0,0,1,9,6,0,0,0,0,0,0,10,10,28,0,0,0,10,0,11,6,4,24,0,0,0,1,7,20,10,2,14,2,7,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3649,Female,highachiever,18,14,60,18,15,51,16,14,60,0,0,0,15,17,50,0,0,0,15,15,47,0,0,0,17,14,47,0,0,0,0,0,0,15,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCA23_3650,Male,average,13,15,57,0,0,0,6,15,48,11,8,37,12,11,32,10,18,40,0,0,0,0,0,0,10,16,42,0,0,0,0,0,0,10,15,31,0,0,0,13,17,47,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
MCA23_3651,Male,average,0,0,0,0,0,0,15,19,33,0,0,0,14,19,41,15,20,32,0,0,0,19,19,25,0,0,0,15,15,40,12,5,46,0,0,0,0,0,0,9,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
MCA23_3652,Female,average,17,13,31,14,7,45,11,14,40,15,11,50,0,0,0,5,13,27,16,15,30,14,18,31,7,15,41,11,20,30,0,0,0,0,0,0,17,13,39,10,11,30,15,19,36,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
MCA23_3653,Female,average,0,0,0,9,17,36,11,11,57,0,0,0,17,16,33,8,15,31,0,0,0,12,11,30,0,0,0,0,0,0,9,19,34,12,15,51,8,18,44,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
MCA23_3654,Female,average,14,11,47,11,15,40,0,0,0,9,20,43,13,14,43,0,0,0,0,0,0,13,19,23,0,0,0,0,0,0,5,14,38,0,0,0,16,20,40,15,10,51,13,14,52,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
MCA23_3655,Male,struggling,0,0,0,3,2,22,0,0,0,0,0,0,7,5,17,11,2,15,7,3,26,5,11,22,0,0,0,4,4,17,11,9,3,0,0,0,10,8,33,0,0,0,11,8,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3656,Male,forced_weak,2,1,11,2,8,31,0,0,0,0,0,0,0,0,0,0,0,0,6,8,7,0,0,0,0,0,0,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,5,4,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3657,Male,average,5,20,45,0,0,0,0,0,0,0,0,0,11,10,49,9,17,39,0,0,0,0,0,0,10,12,58,9,20,28,18,11,53,18,15,51,5,11,60,9,16,43,7,14,34,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1
MCA23_3658,Male,average,13,10,31,0,0,0,16,18,20,18,20,37,0,0,0,5,18,32,0,0,0,9,13,60,13,11,33,18,13,30,16,14,47,16,5,48,10,11,29,14,8,40,16,13,51,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0
MCA23_3659,Male,average,17,7,41,15,11,25,11,16,33,9,12,34,9,18,29,11,11,47,9,14,50,13,12,27,13,19,43,11,13,38,12,10,45,0,0,0,13,12,51,14,11,42,14,13,28,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
MCA23_3660,Male,forced_weak,5,6,22,3,8,21,0,0,0,6,0,24,0,0,0,0,0,0,0,0,0,7,8,39,0,0,0,0,0,0,7,4,36,2,7,21,0,1,32,7,4,29,5,3,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3661,Female,average,0,0,0,10,20,33,18,18,43,19,10,25,20,7,54,8,17,24,9,18,41,9,15,40,0,0,0,14,19,58,17,16,23,16,11,49,0,0,0,0,0,0,13,16,39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
MCA23_3662,Male,struggling,11,9,21,0,0,0,0,0,0,12,6,30,8,6,19,0,0,0,0,0,0,7,5,28,12,9,20,8,9,13,0,0,0,5,6,24,0,0,0,6,10,17,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3663,Female,specializedai,0,0,0,0,0,0,0,0,0,17,10,51,14,12,39,0,0,0,0,0,0,16,16,60,0,0,0,17,15,60,12,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCA23_3664,Female,average,0,0,0,10,11,29,10,15,46,18,11,32,0,0,0,7,11,38,17,12,56,12,16,46,0,0,0,6,16,39,12,14,22,0,0,0,15,16,34,12,10,37,19,17,44,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
MCA23_3665,Female,struggling,10,5,26,5,5,16,0,0,0,0,0,0,6,5,24,0,0,0,4,9,24,0,0,0,5,1,21,9,5,16,8,4,16,12,2,9,7,0,13,5,7,19,5,10,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3666,Female,average,13,8,36,12,11,37,0,0,0,0,0,0,11,19,34,11,17,54,11,14,52,0,0,0,12,12,54,0,0,0,17,7,44,0,0,0,16,10,55,15,17,36,16,16,43,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCA23_3667,Female,average,13,17,36,0,0,0,18,13,51,0,0,0,0,0,0,0,0,0,11,17,23,9,10,26,15,17,46,12,16,28,0,0,0,20,11,42,15,5,29,0,0,0,10,13,33,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
MCA23_3668,Male,specializedai,9,16,46,17,17,60,0,0,0,0,0,0,13,10,39,9,9,27,18,15,55,17,16,60,0,0,0,16,18,60,0,0,0,0,0,0,16,19,57,0,0,0,17,19,51,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
MCA23_3669,Male,specializedai,10,14,31,0,0,0,0,0,0,11,11,35,0,0,0,0,0,0,0,0,0,0,0,0,15,17,32,16,15,59,0,0,0,0,0,0,18,15,59,7,19,45,18,18,53,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
MCA23_3670,Male,specializedai,0,0,0,0,0,0,0,0,0,0,0,0,16,9,31,0,0,0,0,0,0,18,17,55,15,15,38,16,16,57,0,0,0,10,12,43,0,0,0,0,0,0,18,16,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCA23_3671,Male,average,11,6,47,14,17,32,19,12,23,11,17,31,0,0,0,0,0,0,8,10,37,0,0,0,14,12,38,10,10,33,15,5,34,10,9,36,0,0,0,14,13,38,8,14,30,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1
MCA23_3672,Female,forced_weak,6,1,27,0,0,0,1,6,17,4,6,26,0,0,0,0,0,0,0,0,0,0,9,17,4,2,35,0,0,0,0,0,0,5,4,22,0,0,0,3,4,13,0,7,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3673,Female,forced_weak,1,10,33,2,0,11,5,0,40,0,0,0,0,0,0,2,8,7,0,6,17,1,6,22,0,0,0,0,0,0,1,6,19,6,6,34,2,6,27,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3674,Female,struggling,0,0,0,0,0,0,8,4,28,8,6,11,0,0,0,6,9,29,7,8,33,3,11,11,0,0,0,9,9,17,8,7,18,0,0,0,4,2,13,0,0,0,8,6,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3675,Female,forced_weak,0,0,0,3,1,35,5,5,34,7,3,23,10,2,35,0,7,26,0,0,0,0,0,0,0,9,12,8,3,18,3,0,6,8,0,24,0,0,0,8,2,19,8,5,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3676,Male,average,0,0,0,12,13,26,20,12,50,14,12,31,5,14,21,0,0,0,11,9,55,0,0,0,14,12,39,11,18,31,7,8,39,5,15,25,0,0,0,12,13,49,10,13,41,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0
MCA23_3677,Male,specializedai,14,7,29,17,17,54,13,14,46,15,8,20,17,16,52,15,14,20,18,15,60,17,17,53,0,0,0,16,14,53,13,13,29,0,0,0,16,17,60,13,13,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MCA23_3678,Female,forced_weak,5,9,23,4,10,20,8,4,14,0,0,0,0,0,0,2,2,19,4,7,11,0,0,0,6,3,22,0,0,0,7,9,14,4,9,37,6,5,19,1,1,18,0,6,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3679,Female,average,0,0,0,0,0,0,12,13,41,13,10,47,0,0,0,9,16,30,0,0,0,0,0,0,6,13,43,0,0,0,12,9,37,0,0,0,20,10,54,7,14,54,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
MCA23_3680,Female,average,12,18,33,19,12,41,15,16,33,19,10,30,11,12,45,6,16,35,10,15,38,19,17,53,7,18,35,17,10,25,11,12,26,14,13,38,0,0,0,0,0,0,12,11,45,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
MCA23_3681,Female,specializedai,0,0,0,17,19,57,0,0,0,12,20,23,16,20,45,11,11,39,0,0,0,18,15,60,10,10,37,0,0,0,14,16,48,12,14,29,0,0,0,12,12,37,17,17,56,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
MCA23_3682,Male,highachiever,17,18,45,16,14,46,19,17,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,48,0,0,0,15,17,53,15,16,49,0,0,0,0,0,0,15,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCA23_3683,Female,specializedai,0,0,0,0,0,0,0,0,0,10,9,29,0,0,0,0,0,0,17,14,51,0,0,0,9,9,34,17,20,56,0,0,0,18,17,41,17,19,53,11,18,36,17,20,56,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
MCA23_3684,Female,average,0,0,0,14,19,38,11,7,52,11,20,27,11,15,43,20,15,47,14,15,39,0,0,0,0,0,0,0,0,0,17,17,50,11,14,38,14,5,27,6,10,47,5,20,24,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
MCA23_3685,Male,highachiever,18,17,56,0,0,0,16,16,51,15,17,56,16,17,59,15,17,46,18,20,50,0,0,0,15,14,57,15,15,53,16,14,57,0,0,0,18,14,60,15,15,59,16,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCA23_3686,Male,highachiever,18,16,45,0,0,0,0,0,0,15,17,51,15,14,60,0,0,0,0,0,0,0,0,0,18,17,56,16,15,53,0,0,0,0,0,0,0,0,0,0,0,0,16,18,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCA23_3687,Male,average,0,0,0,11,11,29,19,16,41,0,0,0,0,0,0,0,0,0,0,0,0,15,11,20,9,16,30,9,12,51,0,0,0,0,0,0,6,20,27,13,17,35,13,12,46,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0
MCA23_3688,Female,struggling,0,0,0,0,0,0,0,0,0,5,5,29,7,8,10,8,2,12,6,6,24,6,9,20,0,0,0,0,0,0,6,0,18,0,0,0,9,3,19,8,8,29,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3689,Female,specializedai,14,12,46,19,14,57,0,0,0,0,0,0,0,0,0,10,20,44,18,15,50,20,14,55,0,0,0,18,14,57,0,0,0,13,15,47,20,15,49,5,15,26,19,15,51,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
MCA23_3690,Female,highachiever,0,0,0,20,15,51,18,16,60,0,0,0,15,14,54,0,0,0,15,17,57,15,16,53,15,17,51,0,0,0,16,19,60,15,14,54,16,15,50,15,16,55,18,20,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCA23_3691,Female,struggling,0,0,0,0,0,0,0,0,0,8,2,20,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,9,9,14,0,0,0,0,0,0,9,9,13,7,0,33,8,3,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3692,Female,forced_weak,9,5,18,0,0,0,0,0,0,0,0,0,0,0,0,6,4,13,10,8,23,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,2,3,32,4,10,21,3,3,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3693,Female,average,15,20,41,0,0,0,11,9,49,10,13,36,13,17,21,0,0,0,7,20,36,9,16,40,15,9,20,12,20,46,16,13,36,11,20,41,15,12,34,11,9,42,12,15,42,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
MCA23_3694,Female,average,0,0,0,0,0,0,0,0,0,13,14,41,12,10,40,0,0,0,11,8,46,0,0,0,11,12,45,0,0,0,0,0,0,13,13,60,0,0,0,0,0,0,11,14,43,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0
MCA23_3695,Female,forced_weak,0,0,0,0,0,0,0,0,0,7,3,19,0,0,36,0,0,0,0,3,0,0,0,0,3,0,27,3,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3696,Female,forced_weak,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,5,4,18,0,0,0,7,3,24,0,5,10,2,6,15,5,4,32,0,0,0,7,10,10,9,4,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3697,Male,average,0,0,0,0,0,0,14,12,56,0,0,0,10,15,60,5,19,48,18,14,27,9,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,52,16,18,42,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
MCA23_3698,Female,forced_weak,0,0,0,1,0,14,7,7,18,2,8,5,2,0,13,0,0,0,4,4,8,7,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,27,10,10,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3699,Male,average,13,18,35,13,11,29,0,0,0,7,5,47,9,6,32,14,13,44,16,17,37,12,14,48,0,0,0,13,12,55,0,0,0,10,12,23,0,0,0,0,0,0,17,13,45,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
MCA23_3700,Female,average,0,0,0,0,0,0,0,0,0,17,14,33,0,0,0,12,10,22,19,17,43,14,15,32,13,13,43,0,0,0,0,0,0,0,0,0,14,10,50,14,10,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCA23_3701,Male,average,0,0,0,0,0,0,5,18,32,0,0,0,12,15,22,7,5,35,9,14,47,0,0,0,11,16,47,13,15,43,9,13,44,10,19,43,0,0,0,0,0,0,19,5,45,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1
MCA23_3702,Female,average,9,12,28,12,15,39,6,8,39,0,0,0,20,11,38,12,12,47,0,0,0,14,11,31,0,0,0,0,0,0,0,0,0,0,0,0,17,16,59,0,0,0,13,13,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCA23_3703,Female,highachiever,17,15,49,19,18,47,15,17,49,0,0,0,15,19,58,15,19,47,15,15,53,0,0,0,16,14,57,15,15,56,0,0,0,16,16,56,16,16,60,17,14,55,19,15,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCA23_3704,Female,average,0,0,0,0,0,0,15,10,51,13,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,40,15,14,32,17,7,34,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
MCA23_3705,Female,average,0,0,0,5,10,26,15,8,40,13,18,31,16,5,38,13,15,41,18,12,47,9,10,48,10,12,50,7,8,33,17,9,43,13,18,20,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
MCA23_3706,Female,specializedai,12,15,47,0,0,0,0,0,0,15,13,35,13,17,43,18,6,45,0,0,0,18,15,59,6,16,43,18,17,60,11,15,60,0,0,0,0,0,0,0,0,0,18,15,54,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
MCA23_3707,Female,average,0,0,0,0,0,0,0,0,0,0,0,0,20,14,37,12,18,45,0,0,0,0,0,0,13,17,29,7,17,35,13,14,29,14,12,34,14,16,46,0,0,0,9,12,38,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
MCA23_3708,Male,average,12,13,44,19,14,44,9,12,40,0,0,0,15,10,44,19,11,33,0,0,0,18,15,49,11,14,41,0,0,0,12,11,33,0,0,0,0,0,0,0,0,0,11,16,28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
MCA23_3709,Female,highachiever,0,0,0,18,17,55,0,0,0,0,0,0,15,14,60,0,0,0,0,0,0,18,15,46,15,20,50,0,0,0,0,0,0,19,18,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCA23_3710,Male,specializedai,0,0,0,17,20,48,0,0,0,11,8,42,19,5,33,16,20,37,18,19,50,18,17,50,16,17,51,19,14,60,6,17,36,0,0,0,17,16,55,18,7,26,18,14,52,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0
MCA23_3711,Male,highachiever,15,18,58,0,0,0,0,0,0,17,14,52,15,14,59,0,0,0,19,14,60,0,0,0,0,0,0,0,0,0,0,0,0,16,17,60,18,16,60,18,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCA23_3712,Male,average,11,18,33,0,0,0,0,0,0,15,14,60,20,8,50,0,0,0,12,18,60,20,11,41,11,15,23,14,15,49,8,8,37,0,0,0,0,0,0,10,17,41,17,7,47,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
MCA23_3713,Female,average,13,7,45,14,13,42,11,15,43,0,0,0,5,12,40,0,0,0,13,12,60,0,0,0,0,0,0,15,8,27,12,9,28,18,15,30,8,5,55,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0
MCA23_3714,Female,highachiever,15,14,60,19,15,59,17,16,47,0,0,0,0,0,0,15,18,60,17,17,60,0,0,0,15,17,56,17,18,57,0,0,0,0,0,0,17,14,60,15,15,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCA23_3715,Male,forced_weak,0,0,0,0,0,0,0,0,0,10,5,26,0,0,0,6,2,15,6,0,9,0,0,0,7,8,18,0,0,0,0,0,0,0,0,0,6,3,20,0,0,0,5,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3716,Male,average,14,8,46,0,0,0,0,0,0,11,19,34,17,14,29,13,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
MCA23_3717,Male,average,0,0,0,16,15,51,15,18,60,11,13,40,0,0,0,15,16,25,0,0,0,14,14,54,0,0,0,10,7,24,0,0,0,10,18,23,0,0,0,0,0,0,15,14,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
MCA23_3718,Male,forced_weak,0,0,0,0,0,0,0,7,20,0,3,14,0,0,0,4,6,28,1,7,18,7,1,29,0,0,0,0,0,0,8,0,5,0,0,0,8,5,15,0,0,0,5,6,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3719,Female,average,12,7,31,0,0,0,8,5,40,11,11,37,0,0,0,0,0,0,11,16,46,20,13,23,12,13,32,17,8,33,9,9,46,0,0,0,19,9,32,0,0,0,17,7,39,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
MCA23_3720,Male,forced_weak,6,5,33,0,1,21,0,0,0,10,2,17,0,0,0,0,0,0,0,0,0,0,0,0,6,8,24,0,5,35,0,0,0,6,1,30,4,7,21,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3721,Male,average,0,0,0,0,0,0,0,0,0,15,15,29,14,13,41,0,0,0,13,19,25,0,0,0,0,0,0,18,10,48,17,14,51,12,5,42,12,20,51,8,6,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
MCA23_3722,Female,average,5,11,37,16,16,29,0,0,0,5,11,38,17,20,31,0,0,0,0,0,0,0,0,0,11,17,54,17,13,44,13,8,34,0,0,0,10,11,46,17,12,22,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0
MCA23_3723,Male,average,0,0,0,16,11,33,5,16,52,0,0,0,16,13,45,0,0,0,13,9,40,0,0,0,0,0,0,0,0,0,0,0,0,20,10,38,5,13,46,0,0,0,10,9,46,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
MCA23_3724,Male,average,0,0,0,8,7,38,15,13,42,18,8,46,0,0,0,13,12,53,0,0,0,15,7,40,11,13,25,0,0,0,13,12,48,0,0,0,0,0,0,11,20,37,18,10,41,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
MCA23_3725,Male,forced_weak,0,0,0,0,0,0,8,8,16,0,0,0,2,3,17,0,0,0,6,4,0,0,0,0,0,0,0,6,5,22,0,0,0,7,6,18,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCA23_3726,Male,average,0,0,0,15,16,36,11,7,40,0,0,0,0,0,0,11,8,38,17,15,60,17,13,46,0,0,0,0,0,0,13,7,34,16,12,33,10,8,41,0,0,0,5,17,39,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
